unit_id,name,namebase,height,radius,weight,stratum,sizeLabel,x,z
2325,Otaviana #14,Otaviana,0.8160364,0.96267,0.7562482,1,L,-14.82242,18.78263
2326,Janice #14,Janice,0.8868179,0.518078,0.2380262,2,XS,-14.18119,19.17804
2327,Nataly #14,Nataly,1.053928,0.5691297,0.3413764,3,S,-12.21581,18.27275
2328,David #14,David,0.9872953,1.004422,0.9960462,2,XL,-11.56385,18.78551
2329,Mariana #14,Mariana,0.7982318,0.7420963,0.4395918,1,M,-9.532044,19.10118
2330,André #14,André,1.013586,0.8266066,0.6925617,2,L,-8.313437,18.49881
2331,Amanda #14,Amanda,1.156925,0.4958577,0.2844588,3,S,-7.590328,18.73715
2332,Graciane #14,Graciane,0.8342439,0.6053646,0.3057223,1,S,-6.705014,18.79021
2333,Juliane #14,Juliane,0.9836017,0.9663876,0.9185907,2,XL,-5.080175,18.49133
2334,Paulina #14,Paulina,1.170615,0.9409544,1.036457,4,XL,-3.578385,18.72689
2335,Eloá #14,Eloá,0.9821849,1.074872,1.134767,2,XL,-2.126675,18.509
2336,Laís #14,Laís,0.6374515,0.5177987,0.1709106,0,XS,-1.664122,19.06396
2337,Adriane #14,Adriane,0.688874,1.080129,0.8036943,0,L,-0.1624503,19.20098
2338,Júlia #15,Júlia,1.292171,0.9580988,1.186153,4,XL,1.343632,18.93834
2339,Adalberto #15,Adalberto,1.210891,0.6887191,0.5743666,4,M,2.737019,18.49883
2340,Elton #15,Elton,1.147472,0.798792,0.7321659,3,L,3.843408,18.58546
2341,Eloah #15,Eloah,0.7523856,0.5556662,0.2323103,1,XS,4.974752,18.98885
2342,Lucas #15,Lucas,0.9131997,1.060266,1.026586,2,XL,6.470347,18.75409
2343,Nathaly #15,Nathaly,1.181908,0.7335679,0.6360103,4,L,7.305202,18.87574
2344,Eduardo #15,Eduardo,1.122873,0.8678437,0.8456949,3,L,8.445304,18.85422
2345,Marta #15,Marta,0.6525247,0.808914,0.4269742,0,M,9.86019,18.61223
2346,Breno #15,Breno,1.28282,0.4476818,0.2571014,4,S,11.3014,18.99509
2347,Otaviano #15,Otaviano,0.7545564,0.9066713,0.6202853,1,L,12.36864,18.63639
2348,Adelaide #15,Adelaide,0.6294592,0.6844078,0.2948475,0,S,13.94479,19.21432
2349,Marcel #15,Marcel,0.8601841,0.7672613,0.5063818,1,M,14.54131,19.05952
2350,Roger #15,Roger,1.101644,0.6298591,0.437047,3,M,16.11653,18.43215
2351,Mário #15,Mário,0.7764378,0.9800946,0.7458349,1,L,17.11969,18.74775
2352,Michele #15,Michele,0.9483988,1.076884,1.099838,2,XL,19.19138,18.44514
2353,Gustavo #15,Gustavo,0.7634306,0.4756153,0.1726956,1,XS,19.67379,18.43639
2354,Jaime #15,Jaime,0.7550259,0.546446,0.2254532,1,XS,21.11001,18.37369
2355,Rafael #15,Rafael,1.084809,0.9053587,0.8891904,3,XL,22.51806,18.96594
2356,Eloi #15,Eloi,1.003325,0.6204505,0.386239,2,S,23.712,18.65851
2357,Vinicius #15,Vinicius,1.157396,0.6254332,0.4527349,3,M,24.75405,18.4591
2358,Jozé #15,Jozé,1.045377,0.6577638,0.4522856,3,M,26.63758,18.97801
2359,Adriano #15,Adriano,0.7604287,0.5081896,0.1963858,1,XS,27.11018,18.39199
2360,Carlito #15,Carlito,1.28202,0.4186256,0.2246707,4,XS,28.49738,18.5029
2361,Marcelo #15,Marcelo,1.153079,0.5049161,0.2939662,3,S,29.65292,19.15928
2362,Martha #15,Martha,0.7742983,0.7460458,0.4309623,1,M,31.49286,18.39052
2363,Bernardo #15,Bernardo,0.7245001,1.040684,0.7846509,0,L,32.11694,19.23697
2364,Gabriela #15,Gabriela,1.180279,0.8484248,0.8495936,4,L,33.85597,19.16809
2365,Marianne #15,Marianne,0.8600251,0.8920493,0.6843666,1,L,-33.54853,19.65683
2366,Plinio #15,Plinio,1.099694,0.9072392,0.9051391,3,XL,-32.44111,20.34769
2367,Josiane #15,Josiane,0.7716497,0.7009634,0.3791498,1,S,-30.7928,19.54342
2368,Gisele #15,Gisele,0.6846972,0.5369698,0.1974232,0,XS,-30.35062,20.13894
2369,Aline #15,Aline,0.937603,0.5709128,0.3056036,2,S,-28.32417,19.90269
2370,Miguel #15,Miguel,0.7267303,0.7779547,0.439827,0,M,-27.84049,19.78788
2371,Aleksandra #15,Aleksandra,1.018615,0.4617414,0.217174,2,XS,-26.71876,20.21864
2372,Artur #15,Artur,0.7881925,1.028443,0.8336675,1,L,-24.60096,20.07859
2373,Ticiane #15,Ticiane,1.00045,0.5183005,0.2687564,2,S,-23.47947,19.76314
2374,Guido #15,Guido,0.8465244,0.4451901,0.1677762,1,XS,-22.46095,19.55784
2375,Marlene #15,Marlene,1.030225,0.599763,0.370588,3,S,-21.08593,20.30322
2376,Natali #15,Natali,0.9858342,0.8835917,0.7696745,2,L,-20.48048,20.45984
2377,Jéssica #15,Jéssica,1.137769,0.7241589,0.5966528,3,M,-18.74532,20.06381
2378,Heloi #15,Heloi,1.107334,0.526365,0.306798,3,S,-17.26295,20.31875
2379,Willian #15,Willian,0.9861683,0.6777815,0.4530337,2,M,-16.19119,20.10032
2380,Miriam #15,Miriam,1.090725,0.9849819,1.05821,3,XL,-14.92116,19.8446
2381,Alina #15,Alina,0.9827203,0.6526002,0.4185278,2,S,-13.77865,20.42891
2382,Lívia #15,Lívia,0.9132403,1.018093,0.9465864,2,XL,-12.71324,19.89175
2383,Petra #15,Petra,1.108273,1.004954,1.11928,3,XL,-10.96192,20.37582
2384,Gizeli #15,Gizeli,1.22205,0.6365327,0.4951428,4,M,-9.763309,20.39859
2385,Marina #15,Marina,0.6658064,0.4314062,0.1239141,0,XS,-8.299605,20.29085
2386,Vivian #15,Vivian,0.8771549,0.621363,0.3386624,1,S,-7.146169,19.86879
2387,Caique #15,Caique,0.9185226,1.06528,1.04236,2,XL,-6.038533,20.43859
2388,Severino #15,Severino,0.9722115,1.055889,1.083919,2,XL,-5.143199,20.27435
2389,Victoria #15,Victoria,1.108468,0.6100208,0.4124892,3,S,-3.993528,19.67258
2390,Erundina #15,Erundina,0.7596561,0.4452384,0.1505921,1,XS,-2.487643,20.382
2391,Carla #15,Carla,0.7338668,0.4613108,0.1561725,0,XS,-0.9122914,20.35677
2392,Juliete #15,Juliete,0.8906446,1.000089,0.8908035,2,XL,0.4301065,19.69537
2393,Alexa #15,Alexa,1.073825,0.8553595,0.7856535,3,L,1.256309,20.12964
2394,Marine #15,Marine,1.222901,0.9473563,1.097534,4,XL,2.948663,19.71152
2395,Janaina #15,Janaina,0.9673463,0.4538473,0.1992515,2,XS,3.72388,19.99571
2396,Sandro #15,Sandro,0.7223419,0.630681,0.2873177,0,S,5.360017,20.28737
2397,Fúlvia #15,Fúlvia,0.9578331,0.3898812,0.1455977,2,XS,5.899433,20.06917
2398,Plinia #15,Plinia,0.6698765,0.7861603,0.4140159,0,S,7.670509,19.5034
2399,George #15,George,0.9913279,0.4292439,0.1826525,2,XS,8.849609,19.783
2400,Talita #15,Talita,0.9482624,1.097883,1.142985,2,XL,10.45358,20.0938
2401,Matheus #15,Matheus,0.6151701,0.7515869,0.3474991,0,S,11.0117,20.37151
2402,Enedina #15,Enedina,0.9026973,0.9035574,0.7369764,2,L,12.8845,20.43839
2403,Augusta #15,Augusta,0.8595673,0.4123676,0.1461668,1,XS,13.8978,19.62551
2404,Rogério #15,Rogério,1.031711,0.3919877,0.1585268,3,XS,15.20723,20.34307
2405,Rodrigo #15,Rodrigo,0.77704,0.4162436,0.1346289,1,XS,16.09558,19.90148
2406,Manuela #15,Manuela,1.098261,0.6398743,0.4496712,3,M,17.09555,19.61278
2407,Mariane #15,Mariane,1.292799,0.7420946,0.7119499,4,L,18.3206,20.32146
2408,Alana #15,Alana,0.7318697,0.8592745,0.540378,0,M,20.214,20.02772
2409,Janiana #15,Janiana,0.7042897,1.013659,0.7236612,0,L,21.22404,20.15868
2410,Valéria #15,Valéria,0.6605287,1.091726,0.7872612,0,L,22.35495,20.28403
2411,Hermeto #15,Hermeto,0.6904595,0.5319521,0.1953814,0,XS,23.44836,19.55487
2412,Zilah #15,Zilah,1.241418,0.7723964,0.7406253,4,L,24.88667,20.04239
2413,Hélcio #15,Hélcio,0.8528178,0.9247085,0.7292325,1,L,25.78009,19.94718
2414,Guilherme #15,Guilherme,1.056034,0.7775104,0.6383964,3,L,27.882,20.16073
2415,Eliane #15,Eliane,0.89438,0.48722,0.2123109,2,XS,29.1318,20.42952
2416,Maria #15,Maria,1.059595,0.4253832,0.1917347,3,XS,30.25,20.20515
2417,Elias #15,Elias,0.831669,0.4664567,0.1809561,1,XS,31.72653,20.23665
2418,Vitoria #15,Vitoria,0.9798291,0.4149522,0.1687122,2,XS,32.7566,19.76441
2419,Augusto #15,Augusto,1.086775,0.7843192,0.6685368,3,L,33.52225,20.00076
2420,Daniel #15,Daniel,0.713804,0.4092906,0.1195756,0,XS,-34.05353,21.19472
2421,Joana #15,Joana,0.6813668,0.7603095,0.393878,0,S,-32.5397,21.18184
2422,Daniela #15,Daniela,1.044899,0.5721102,0.3420058,3,S,-30.87376,21.34689
2423,Andrea #15,Andrea,1.298661,0.9655771,1.210792,4,XL,-30.26186,21.68755
2424,Teresa #15,Teresa,0.6746977,0.6863098,0.3177968,0,S,-29.12254,20.8162
2425,Patricia #15,Patricia,0.9227288,0.7351098,0.4986301,2,M,-27.27609,21.54623
2426,Edivaldo #15,Edivaldo,0.9979261,0.8480172,0.7176417,2,L,-25.75022,21.06262
2427,Diego #15,Diego,1.299957,0.9312919,1.127459,4,XL,-24.74821,20.83992
2428,Paula #15,Paula,0.79589,0.6544916,0.3409269,1,S,-23.75184,21.12986
2429,Brivaldo #15,Brivaldo,1.266712,0.6946974,0.6113212,4,M,-22.18672,20.87836
2430,Alexandre #15,Alexandre,1.021916,0.6090736,0.3791008,3,S,-21.68042,20.81414
2431,Fúlvio #15,Fúlvio,0.7706847,0.6533418,0.3289711,1,S,-19.76144,21.47931
2432,Marcela #15,Marcela,1.167284,0.9697143,1.097651,4,XL,-19.0923,21.01996
2433,Amaury #15,Amaury,0.9038647,0.5283626,0.2523292,2,XS,-17.96028,21.41937
2434,Sandra #15,Sandra,0.8217379,0.6681709,0.3668669,1,S,-15.87375,21.21622
2435,Eliana #15,Eliana,0.9699011,0.4863238,0.2293921,2,XS,-15.06809,21.61989
2436,Tito #15,Tito,0.9605229,0.9461507,0.8598613,2,XL,-13.93296,21.36685
2437,Rogéria #15,Rogéria,0.8206006,0.9979594,0.8172549,1,L,-12.01489,21.41963
2438,Thaysa #15,Thaysa,1.028507,1.099355,1.243035,3,XL,-11.28654,20.89288
2439,Bruno #15,Bruno,0.8965383,0.8550394,0.6554522,2,L,-9.947602,20.93882
2440,Paulino #15,Paulino,1.238024,0.5747353,0.408945,4,S,-8.747783,20.93089
2441,Arthur #15,Arthur,1.025591,0.7269136,0.5419261,3,M,-7.344169,20.82378
2442,Lilian #15,Lilian,0.8390656,0.9767279,0.8004664,1,L,-6.686907,21.30221
2443,Leilani #15,Leilani,0.9925799,0.6298851,0.3938113,2,S,-4.900073,21.20506
2444,Adriana #15,Adriana,1.220376,0.5237809,0.3348058,4,S,-3.700897,21.20752
2445,Maria #15,Maria,0.6438177,0.4676327,0.1407903,0,XS,-2.585832,21.70213
2446,Ticiana #15,Ticiana,1.183759,0.7314062,0.6332577,4,L,-1.092191,21.18499
2447,Diogo #15,Diogo,1.11982,1.02572,1.178164,3,XL,-0.254257,21.40699
2448,Liliane #15,Liliane,1.193488,0.8749474,0.9136543,4,XL,1.304751,21.00797
2449,Nicole #15,Nicole,1.051818,0.5607309,0.3307119,3,S,2.261898,20.78321
2450,Rafaela #15,Rafaela,0.6913428,0.5551478,0.2130643,0,XS,3.525326,21.23635
2451,Heloá #15,Heloá,1.156629,0.6916862,0.5533656,3,M,4.608803,21.01509
2452,Mateus #15,Mateus,0.8794241,0.3860438,0.1310604,1,XS,6.006632,20.97393
2453,Eduarda #15,Eduarda,0.6774716,0.4483156,0.1361629,0,XS,7.126228,21.53975
2454,Everton #15,Everton,1.199408,0.7760629,0.7223721,4,L,8.596951,20.86992
2455,Sara #15,Sara,1.176811,0.5390069,0.341897,4,S,9.831183,21.19469
2456,Raphael #15,Raphael,1.008132,0.672393,0.4557889,2,M,11.45437,21.6234
2457,Iona #15,Iona,1.154618,0.6262133,0.4527755,3,M,12.80961,21.38524
2458,João #15,João,1.256458,0.7514443,0.7094824,4,L,13.57703,21.56934
2459,William #15,William,1.19247,1.048025,1.309758,4,XL,14.65695,21.15104
2460,Davi #15,Davi,0.865483,0.6627577,0.3801615,1,S,15.78581,21.48421
2461,Giselle #15,Giselle,1.04814,0.3957051,0.1641205,3,XS,17.54632,21.50296
2462,Sheila #15,Sheila,0.9928394,0.9307998,0.8601845,2,XL,18.65167,20.84537
2463,Juliene #15,Juliene,1.232845,0.4822217,0.2866831,4,S,19.70919,21.65965
2464,Nivaldo #15,Nivaldo,1.238454,0.9780585,1.184703,4,XL,21.65331,21.13908
2465,Vitória #15,Vitória,1.10997,0.5494889,0.3351421,3,S,22.47278,20.80721
2466,Mauricio #15,Mauricio,0.7391491,0.8274052,0.506021,0,M,23.53613,21.34478
2467,Giselle #15,Giselle,1.1375,0.6009622,0.4108145,3,S,25.44337,21.67848
2468,Ana #15,Ana,0.8751991,1.061053,0.9853279,1,XL,26.49066,21.1813
2469,Anderson #15,Anderson,0.7295226,0.809824,0.4784319,0,M,27.80449,21.31123
2470,Zilá #15,Zilá,1.201848,1.065017,1.363209,4,XL,28.5622,20.77731
2471,Joaquim #15,Joaquim,1.258207,0.8942546,1.006177,4,XL,30.23117,21.54582
2472,Tania #15,Tania,0.8146911,0.6805124,0.3772811,1,S,31.65726,20.76575
2473,Caetano #15,Caetano,0.6171525,0.9328615,0.537065,0,M,32.67252,20.89386
2474,José #15,José,1.243958,1.084589,1.46331,4,XL,33.78542,20.7688
2475,Nicoli #15,Nicoli,1.114976,1.065108,1.264891,3,XL,-33.2649,22.25431
2476,Julieta #15,Julieta,1.175144,0.720691,0.6103645,4,M,-32.29778,22.95816
2477,Guilhermina #15,Guilhermina,0.8809186,0.9400859,0.7785219,2,L,-31.02538,22.3151
2478,Leona #15,Leona,0.6183035,0.626295,0.2425267,0,XS,-29.9707,22.77712
2479,Rômulo #15,Rômulo,1.246239,0.7007362,0.6119424,4,M,-29.13308,22.48454
2480,Victória #15,Victória,1.223157,0.7330232,0.6572307,4,L,-27.71192,22.35048
2481,Uiara #15,Uiara,0.8797433,1.047884,0.9660112,1,XL,-25.84602,22.62528
2482,Matias #15,Matias,0.7913738,0.8096976,0.5188327,1,M,-24.98864,22.20644
2483,Etelvino #15,Etelvino,0.6430895,0.9456927,0.5751372,0,M,-23.42445,22.90824
2484,Elivelton #15,Elivelton,1.276419,0.4216844,0.2269699,4,XS,-22.79432,22.46711
2485,Mathias #15,Mathias,0.6084116,0.9365691,0.5336754,0,M,-21.35549,22.5288
2486,Juliana #15,Juliana,1.084935,0.8063547,0.7054331,3,L,-19.5104,22.68243
2487,Sheyla #15,Sheyla,0.7669948,1.024687,0.8053323,1,L,-19.02934,22.47447
2488,André #15,André,1.203174,0.4166332,0.2088509,4,XS,-17.87142,22.24537
2489,Alexandra #15,Alexandra,1.064423,0.8369264,0.7455708,3,L,-15.89533,22.89402
2490,Thereza #15,Thereza,0.9984404,0.4354022,0.1892794,2,XS,-14.81523,22.80451
2491,Gabriel #15,Gabriel,0.7865788,0.7530883,0.4461018,1,M,-13.99646,22.24046
2492,Otaviana #15,Otaviana,0.9615662,0.8271598,0.6578971,2,L,-12.1892,22.8653
2493,Janice #15,Janice,0.7678524,0.8478591,0.5519823,1,M,-11.27747,22.11721
2494,Nataly #15,Nataly,0.6670595,0.9266765,0.5728235,0,M,-9.842284,22.80747
2495,David #15,David,1.256611,0.5395188,0.3657749,4,S,-8.863286,22.37799
2496,Mariana #15,Mariana,0.8632987,0.4065555,0.1426924,1,XS,-7.655241,22.01068
2497,André #15,André,1.059973,0.7977321,0.6745421,3,L,-6.505218,22.33169
2498,Amanda #15,Amanda,0.7422547,0.6043951,0.2711408,1,S,-4.602087,22.93507
2499,Graciane #15,Graciane,0.6617717,0.8048004,0.428632,0,M,-3.987737,22.17459
2500,Juliane #15,Juliane,0.8370313,0.9193791,0.7075073,1,L,-2.834096,22.61751
2501,Paulina #15,Paulina,0.6592169,0.6358571,0.2665308,0,S,-1.515316,22.21187
2502,Eloá #15,Eloá,1.004848,0.3881844,0.1514176,2,XS,-0.3504296,22.90419
2503,Laís #15,Laís,1.283833,0.413984,0.2200269,4,XS,1.706003,22.34765
2504,Adriane #15,Adriane,1.083163,0.6008781,0.3910809,3,S,2.428369,22.22966
2505,Júlia #16,Júlia,0.7213936,0.5548637,0.2220981,0,XS,3.833359,22.93634
2506,Adalberto #16,Adalberto,0.8633911,0.7249597,0.4537695,1,M,5.162083,22.92813
2507,Elton #16,Elton,1.126324,0.7669685,0.6625494,3,L,5.778967,22.5058
2508,Eloah #16,Eloah,0.9479066,0.7278537,0.5021734,2,M,7.468858,22.18888
2509,Lucas #16,Lucas,0.6389549,0.9338281,0.5571909,0,M,8.543397,22.02078
2510,Nathaly #16,Nathaly,1.161539,0.4756775,0.2628203,4,S,9.932323,22.64574
2511,Eduardo #16,Eduardo,0.9014291,0.625227,0.3523766,2,S,11.10479,22.15602
2512,Marta #16,Marta,0.84896,0.776192,0.5114763,1,M,12.24484,22.78147
2513,Breno #16,Breno,0.713142,0.4034755,0.1160941,0,XS,13.25117,22.09575
2514,Otaviano #16,Otaviano,0.716045,0.5452865,0.212907,0,XS,14.74124,22.60549
2515,Adelaide #16,Adelaide,1.085292,0.6007195,0.3916426,3,S,16.20998,22.0409
2516,Marcel #16,Marcel,1.28768,0.8435156,0.9162082,4,XL,17.40718,22.49377
2517,Roger #16,Roger,1.00484,0.9323301,0.8734462,2,XL,18.542,22.92103
2518,Mário #16,Mário,0.609365,0.6734613,0.2763776,0,S,19.92746,22.04053
2519,Michele #16,Michele,1.16738,1.055088,1.29954,4,XL,21.25573,22.03568
2520,Gustavo #16,Gustavo,0.6870255,0.7443649,0.3806665,0,S,22.57247,22.20162
2521,Jaime #16,Jaime,0.8048342,0.5581978,0.2507741,1,XS,23.59417,22.46441
2522,Rafael #16,Rafael,0.9373747,0.6486377,0.3943824,2,S,24.5231,22.82609
2523,Eloi #16,Eloi,0.9695789,0.8752964,0.7428368,2,L,26.07751,22.49564
2524,Vinicius #16,Vinicius,1.071032,0.6618259,0.4691265,3,M,27.66334,22.78684
2525,Jozé #16,Jozé,1.253389,0.9999303,1.253215,4,XL,28.82768,22.58853
2526,Adriano #16,Adriano,0.7807888,0.6131423,0.2935324,1,S,30.26809,22.75405
2527,Carlito #16,Carlito,1.023601,1.071655,1.17555,3,XL,31.03521,22.22816
2528,Marcelo #16,Marcelo,1.106687,0.5280002,0.3085267,3,S,32.48116,22.18721
2529,Martha #16,Martha,1.113858,0.566018,0.3568537,3,S,33.99828,22.7349
2530,Bernardo #16,Bernardo,0.809723,1.058798,0.9077426,1,XL,-34.23819,23.45523
2531,Gabriela #16,Gabriela,1.120818,0.7154565,0.5737223,3,M,-32.60694,23.57547
2532,Marianne #16,Marianne,0.6560527,1.050908,0.7245492,0,L,-31.38237,23.66912
2533,Plinio #16,Plinio,0.7919992,0.8975973,0.6380986,1,L,-30.39773,23.51331
2534,Josiane #16,Josiane,1.249869,1.088437,1.480713,4,XL,-28.30665,24.21881
2535,Gisele #16,Gisele,0.9355837,0.8048873,0.6061119,2,M,-27.14074,23.77133
2536,Aline #16,Aline,0.6615311,0.9523584,0.5999998,0,M,-26.64775,23.57241
2537,Miguel #16,Miguel,0.7447241,0.4810147,0.1723106,1,XS,-24.73844,23.66455
2538,Aleksandra #16,Aleksandra,1.050203,1.048473,1.154483,3,XL,-23.76276,24.24064
2539,Artur #16,Artur,1.194443,0.6481599,0.5017987,4,M,-22.15549,24.04236
2540,Ticiane #16,Ticiane,1.251526,0.6986898,0.610954,4,M,-21.07603,23.92333
2541,Guido #16,Guido,1.015101,1.003583,1.022388,2,XL,-19.54613,23.25495
2542,Marlene #16,Marlene,0.6723024,0.5368555,0.1937669,0,XS,-18.99117,24.00014
2543,Natali #16,Natali,0.8205027,0.9412156,0.7268725,1,L,-17.7445,23.95948
2544,Jéssica #16,Jéssica,0.6584606,0.7331446,0.3539232,0,S,-16.63267,24.19908
2545,Heloi #16,Heloi,0.8545653,0.4308632,0.1586442,1,XS,-15.38128,24.18978
2546,Willian #16,Willian,0.7191787,1.066222,0.8175841,0,L,-13.47403,23.59585
2547,Miriam #16,Miriam,0.7621535,0.4603723,0.1615328,1,XS,-12.5859,23.80594
2548,Alina #16,Alina,0.6976041,0.4887175,0.1666191,0,XS,-11.71194,23.28678
2549,Lívia #16,Lívia,1.241305,0.5138706,0.3277828,4,S,-9.571669,23.47181
2550,Petra #16,Petra,1.188749,0.4500518,0.240777,4,XS,-9.030875,24.23889
2551,Gizeli #16,Gizeli,1.217029,0.3882215,0.1834256,4,XS,-7.900459,24.11368
2552,Marina #16,Marina,1.071055,0.939983,0.9463502,3,XL,-5.842877,23.60872
2553,Vivian #16,Vivian,0.778578,1.024704,0.8175207,1,L,-5.071307,24.11011
2554,Caique #16,Caique,0.8267345,0.9086196,0.6825433,1,L,-3.746927,23.88991
2555,Severino #16,Severino,0.6630813,0.8177757,0.4434404,0,M,-2.226695,24.24166
2556,Victoria #16,Victoria,1.162626,0.8860798,0.9128209,4,XL,-1.139292,23.41401
2557,Erundina #16,Erundina,1.118984,0.5374765,0.3232532,3,S,0.2933328,24.14758
2558,Carla #16,Carla,0.9935033,1.024774,1.043338,2,XL,0.8580142,23.51637
2559,Juliete #16,Juliete,1.196063,0.4734736,0.26813,4,S,2.058307,23.40884
2560,Alexa #16,Alexa,1.197482,1.036849,1.28736,4,XL,3.922915,23.70389
2561,Marine #16,Marine,0.7431535,0.4198728,0.1310129,1,XS,4.800828,23.49401
2562,Janaina #16,Janaina,1.105612,0.5081258,0.2854601,3,S,6.462874,23.43196
2563,Sandro #16,Sandro,1.078001,0.58766,0.3722814,3,S,7.131698,23.48305
2564,Fúlvia #16,Fúlvia,0.8267923,0.5437741,0.2444744,1,XS,8.435143,23.42858
2565,Plinia #16,Plinia,0.8804975,1.053584,0.977387,2,XL,9.622275,23.70422
2566,George #16,George,1.289095,0.3868684,0.1929352,4,XS,11.54658,23.60959
2567,Talita #16,Talita,1.151185,0.4968722,0.2842069,3,S,12.00859,23.44408
2568,Matheus #16,Matheus,1.073121,0.6278505,0.4230202,3,S,14.03637,23.42783
2569,Enedina #16,Enedina,1.254575,0.6099762,0.466791,4,M,15.28716,23.99837
2570,Augusta #16,Augusta,0.8814425,0.6440207,0.3655894,2,S,16.1917,23.81345
2571,Rogério #16,Rogério,0.9540901,0.8201911,0.6418293,2,L,17.21473,23.52373
2572,Rodrigo #16,Rodrigo,1.134675,1.009976,1.157426,3,XL,19.19238,23.87405
2573,Manuela #16,Manuela,1.261277,1.013402,1.295312,4,XL,20.25813,24.16801
2574,Mariane #16,Mariane,1.15301,0.5374609,0.3330633,3,S,21.21947,23.44497
2575,Alana #16,Alana,0.781161,1.05769,0.8738903,1,XL,22.4566,23.80998
2576,Janiana #16,Janiana,0.7185542,0.7535305,0.408001,0,S,23.75607,23.58862
2577,Valéria #16,Valéria,0.9514338,1.066788,1.082766,2,XL,24.79794,23.25458
2578,Hermeto #16,Hermeto,0.9082155,0.6944754,0.4380287,2,M,26.52652,23.28402
2579,Zilah #16,Zilah,0.9456807,0.7823523,0.5788276,2,M,27.94838,23.62304
2580,Hélcio #16,Hélcio,1.15637,0.7564495,0.6616931,3,L,28.84577,24.16244
2581,Guilherme #16,Guilherme,0.7539586,0.6568652,0.325312,1,S,29.7494,24.04616
2582,Eliane #16,Eliane,1.010278,1.005216,1.020845,2,XL,31.13781,23.96641
2583,Maria #16,Maria,1.194957,0.8063773,0.7770143,4,L,32.48957,23.71082
2584,Elias #16,Elias,1.237063,1.014841,1.274053,4,XL,33.64409,24.23705
2585,Vitoria #16,Vitoria,0.673715,1.010795,0.6883392,0,L,-33.47832,25.30995
2586,Augusto #16,Augusto,1.003918,1.055219,1.11785,2,XL,-32.81625,25.00791
2587,Daniel #16,Daniel,0.6722434,0.9013595,0.5461634,0,M,-31.32582,24.73119
2588,Joana #16,Joana,0.7892239,0.4494277,0.1594116,1,XS,-30.09985,25.23595
2589,Daniela #16,Daniela,0.8418249,0.7717977,0.5014513,1,M,-28.90996,25.28483
2590,Andrea #16,Andrea,0.7885742,0.8911338,0.6262221,1,L,-27.24749,25.13369
2591,Teresa #16,Teresa,0.9962419,0.7987006,0.6355253,2,L,-26.59536,25.34812
2592,Patricia #16,Patricia,1.263041,0.6073008,0.4658273,4,M,-25.37608,25.11211
2593,Edivaldo #16,Edivaldo,0.7153128,1.072154,0.8222623,0,L,-23.98226,25.41871
2594,Diego #16,Diego,1.125815,0.9457916,1.007066,3,XL,-22.66459,24.78214
2595,Paula #16,Paula,0.740552,0.9138733,0.6184826,1,L,-21.05704,25.362
2596,Brivaldo #16,Brivaldo,0.9109212,0.4927663,0.2211886,2,XS,-20.05391,25.25351
2597,Alexandre #16,Alexandre,0.7344275,0.9226032,0.6251423,0,L,-19.13464,24.86593
2598,Fúlvio #16,Fúlvio,0.979178,0.8186686,0.656263,2,L,-17.28234,24.8954
2599,Marcela #16,Marcela,0.6865157,0.4793531,0.1577472,0,XS,-16.50611,25.4955
2600,Amaury #16,Amaury,1.148216,0.621653,0.443731,3,M,-14.93929,25.28751
2601,Sandra #16,Sandra,1.02013,0.964695,0.94937,3,XL,-14.18354,24.80899
2602,Eliana #16,Eliana,1.180083,0.726638,0.6230869,4,L,-12.01521,25.05964
2603,Tito #16,Tito,0.7461234,0.4216905,0.1326778,1,XS,-11.16596,25.0279
2604,Rogéria #16,Rogéria,0.6118661,1.021167,0.638043,0,L,-10.31048,24.90944
2605,Thaysa #16,Thaysa,0.6948056,0.668811,0.3107922,0,S,-8.593922,24.69358
2606,Bruno #16,Bruno,0.7402341,0.9257584,0.6344018,1,L,-7.929576,25.05547
2607,Paulino #16,Paulino,0.7705662,1.008084,0.783075,1,L,-5.954884,25.11317
2608,Arthur #16,Arthur,0.9793524,0.6247414,0.382243,2,S,-5.001029,25.36516
2609,Lilian #16,Lilian,0.726547,1.031922,0.773673,0,L,-3.988185,25.1321
2610,Leilani #16,Leilani,0.6631124,0.47871,0.151961,0,XS,-2.075178,25.2106
2611,Adriana #16,Adriana,1.138177,0.7801173,0.6926754,3,L,-1.592821,24.98378
2612,Maria #16,Maria,0.6176558,0.5166257,0.1648536,0,XS,-0.1215524,24.73308
2613,Ticiana #16,Ticiana,1.26393,0.9808037,1.21587,4,XL,1.610061,24.88204
2614,Diogo #16,Diogo,1.075686,0.6443292,0.4465819,3,M,2.587175,25.34219
2615,Liliane #16,Liliane,1.119157,0.7479118,0.626025,3,L,3.315329,25.45635
2616,Nicole #16,Nicole,1.080428,0.6475646,0.4530667,3,M,4.517711,25.36883
2617,Rafaela #16,Rafaela,0.9912529,0.8975937,0.7986271,2,L,6.09712,24.6115
2618,Heloá #16,Heloá,1.040086,0.7813441,0.6349713,3,L,7.31928,25.49834
2619,Mateus #16,Mateus,0.9334128,1.060746,1.050259,2,XL,8.674761,25.14462
2620,Eduarda #16,Eduarda,1.020573,0.8023839,0.6570651,3,L,10.03025,24.55391
2621,Everton #16,Everton,0.9457238,0.7846628,0.5822782,2,M,11.4147,25.20748
2622,Sara #16,Sara,0.9359006,0.4641905,0.2016612,2,XS,12.18561,25.31366
